transaction_id,account_id,amount,transaction_type,merchant,location,timestamp,account_balance_before,is_weekend,hour_of_day,is_suspicious,amount_zscore,balance_ratio,is_high_amount,is_night_transaction
2803027b-6f11-477e-9302-c6dd18d42b1b,7902,381.94,CASH_WITHDRAWAL,Shell,New Pamela,2025-02-03 03:32:16,38478.74,1,20,0,-0.2447043464690907,0.009926000695448968,0,0
2129508b-c064-4afc-9e7f-2be026ae4a3b,2627,159.93,BILL_PAYMENT,Walmart,Cynthiafort,2025-01-13 02:37:05,38825.19,1,23,0,-0.33586391866455345,0.0041192329000836825,0,1
88245a76-f91a-4591-bcff-7641cc8b66b4,2407,697.9,TRANSFER,Target,East Amanda,2024-07-21 23:30:05,31773.55,1,10,0,-0.11496794526698986,0.02196481035326553,0,0
eec9278a-6b46-41ff-b958-06e846eef59d,6157,136.18,TRANSFER,Amazon,Nealfurt,2024-11-16 03:00:25,27319.96,1,8,1,-0.34561591109571527,0.004984633945291282,0,0
54c7d343-f99b-45e3-ae5b-9a4ba89ca352,5061,330.07,ONLINE_PURCHASE,Home Depot,New Gregoryfort,2024-08-27 04:09:08,24814.12,0,12,0,-0.2660026979387482,0.01330170080583152,0,0
83082cde-5b16-4a37-b1ed-5075bf0a113f,9477,81.54,DEPOSIT,Walmart,Emilyshire,2025-05-25 23:20:45,28236.51,0,10,0,-0.36805165284050195,0.002887750646237797,0,0
11501df7-168a-4696-9580-fab9a4fb2b11,9307,859.95,DEPOSIT,Walmart,Joseville,2024-12-07 06:37:33,25213.69,0,15,0,-0.048428561120894,0.034106471524001446,0,0
12273f69-3c63-4171-b9e8-b6c84f6f6a99,5840,149.12,TRANSFER,McDonald's,Lake Michael,2024-07-17 14:07:17,47521.12,0,12,1,-0.3403026150090107,0.003137973179083321,0,0
ca2ab998-914d-4d04-8b73-f89750d21ec0,7811,86.28,TRANSFER,Walmart,East Karen,2024-09-05 03:40:38,19641.23,0,16,0,-0.3661053604563459,0.0043928002472350255,0,0
44a03aba-34ad-4972-8cad-251055a9b2e5,6265,32.49,ATM_WITHDRAWAL,McDonald's,East Donnahaven,2025-06-06 17:27:43,32195.09,1,11,0,-0.38819208352464885,0.0010091600924240312,0,0
a611e231-5d9f-4766-a6cc-633648bb13d7,7627,492.67,ONLINE_PURCHASE,Best Buy,New Roberto,2025-03-30 10:45:04,9339.85,0,17,0,-0.199237478178457,0.052749241154836535,0,0
a67aaf2f-abb5-47ac-bbb0-f7bffce3e54b,7383,386.51,ONLINE_PURCHASE,Walmart,Jamesfurt,2025-05-28 03:18:06,8225.36,1,12,1,-0.24282785782023136,0.04699004055749535,0,0
a8068e96-8fbb-460d-a246-91ce3da52d9f,5810,778.76,ONLINE_PURCHASE,Amazon,Laurenberg,2025-05-08 15:12:33,1325.77,1,21,0,-0.08176600387820054,0.5874020380609004,0,0
b829c7b5-2e90-47d2-b338-70f6c1157904,6065,295.32,DEPOSIT,McDonald's,East Marymouth,2024-08-29 22:38:02,8288.78,0,15,0,-0.28027140265381656,0.03562888627759453,0,0
755d3b79-76e1-4fa5-9886-cd131fde7a26,2031,173.8,DEPOSIT,Starbucks,Crawfordfort,2024-12-13 15:13:20,18907.4,1,14,0,-0.33016875508475496,0.009192168145805346,0,0
e8e8f905-acd8-408b-8bea-b0dd4593e2c3,1998,586.73,ATM_WITHDRAWAL,Starbucks,New Kellyhaven,2025-01-24 09:53:45,24914.14,0,15,0,-0.16061548204897982,0.02355008039611241,0,0
e605a520-bac2-4812-82cf-0d3f99c967e8,2999,779.37,ONLINE_PURCHASE,Home Depot,New Bryanhaven,2024-12-15 16:01:27,9848.67,0,18,0,-0.08151553165154754,0.07913454303982162,0,0
1185bbc4-24a3-4b0d-895b-5e3366f95a4c,2565,970.36,TRANSFER,Starbucks,West Christopher,2025-04-25 01:03:03,46021.65,0,21,0,-0.0030930880967012155,0.021084858973982896,0,0
94b33f49-35f3-4183-bc71-c31b237918c3,8463,51.69,TRANSFER,Home Depot,West Sara,2024-07-28 12:59:35,20408.49,1,16,0,-0.38030836753819375,0.0025327694503610994,0,0
57653bec-4005-4beb-8abe-ae4392887e99,8351,119.37,ONLINE_PURCHASE,Home Depot,Howardshire,2024-11-25 20:38:16,27061.29,0,13,0,-0.3525182686859397,0.004411097918835355,0,0
bbd3a9d4-3e87-4ab3-b258-bcbafde6b91e,4562,406.85,ONLINE_PURCHASE,McDonald's,Jacobfort,2025-03-18 22:32:03,48389.63,1,22,1,-0.23447604619708054,0.00840779315733557,0,1
e4b76300-f288-4471-910c-dd1bf7f25b31,7804,652.89,ATM_WITHDRAWAL,McDonald's,South Keithborough,2025-03-09 08:25:28,4811.65,1,9,0,-0.13344951071232017,0.13568942046906987,0,0
e372d1e0-c6fb-4c14-b3c5-f45e6847db13,8285,442.66,BILL_PAYMENT,Walmart,Beckmouth,2024-11-15 19:46:49,39167.61,1,7,0,-0.2197720946619266,0.01130168524451709,0,0
62580149-40ea-4344-aa78-7330d0fe6a63,6890,10915.17,DEPOSIT,Starbucks,Jamesmouth,2024-06-21 13:58:42,20283.19,1,11,1,4.080347410822987,0.5381387247272249,1,0
89259ece-ca0d-4d4c-9698-a017e2788e1d,1866,1765.8,TRANSFER,Amazon,North Jessicahaven,2025-02-19 04:40:28,25707.73,1,0,1,0.3235226954588093,0.0686875114994595,1,1
a5370a4e-7747-4c3e-93ee-fb336119ae60,5213,854.71,DEPOSIT,Amazon,Brownland,2025-01-11 01:02:44,24619.54,0,14,0,-0.05058015860886402,0.034716733131488244,0,0
7479a68e-ae59-42d8-8a44-584df65fa9e5,4736,537.37,TRANSFER,Shell,Andreaview,2025-06-12 21:48:44,4598.25,1,20,0,-0.18088320189749135,0.11686402435709237,0,0
7ad2e412-0d06-49ed-a495-68c86b38c27d,5237,564.58,BILL_PAYMENT,Starbucks,New Amanda,2025-05-15 18:00:09,42434.81,0,6,0,-0.16971049814793707,0.013304643051306228,0,1
a15a918e-245e-4477-83b3-73aef9c31d38,5050,833.2,ONLINE_PURCHASE,Home Depot,Michaelville,2024-12-31 05:03:49,3326.91,0,14,0,-0.05941238417493944,0.2504426028957802,0,0
56122d7e-67c3-45b6-a838-09c23411a562,9819,563.41,TRANSFER,Home Depot,New Lisaburgh,2025-06-06 23:28:11,49837.69,0,9,0,-0.1701909120908617,0.011304897959756963,0,0
a0e36981-d023-4861-9d74-df902b4a51fc,7571,833.83,ONLINE_PURCHASE,Best Buy,Sheppardhaven,2024-08-14 03:32:19,13963.45,0,21,0,-0.059153699744133884,0.059715185000841484,0,0
afd0dd60-d2a7-4648-9e11-b2a850caec40,5215,319.67,ONLINE_PURCHASE,Costco,Kylechester,2024-12-04 09:44:17,12076.56,0,10,0,-0.27027304409807795,0.02647028624045258,0,0
91e6d0ae-08ed-4aae-87e1-5168ed25c271,3039,232.46,ATM_WITHDRAWAL,Starbucks,Lake Aaron,2024-11-18 04:54:29,40584.92,0,17,0,-0.3060823603053042,0.0057277432110251795,0,0
ceb85bf0-b408-4e44-a8e8-109522951795,3555,405.87,CASH_WITHDRAWAL,Walmart,Lake Gregory,2024-10-04 12:24:00,39154.02,0,9,1,-0.23487844420055584,0.010365985408394849,0,0
136217a2-4c2e-4ced-a130-0f8fc1ca3892,6938,250.45,ONLINE_PURCHASE,Amazon,Lake Jeremyside,2024-07-13 18:44:30,37088.25,1,13,0,-0.2986954826700789,0.006752812548448632,0,0
e1ca9e0b-73ca-47f4-bb86-be3bed5e35f2,1852,688.37,ONLINE_PURCHASE,Costco,Eddiefurt,2025-04-19 21:15:48,32346.28,1,18,0,-0.11888106054568343,0.02128127252963865,0,0
9f461087-3aad-44a5-abe4-42c79a4f4a04,4035,46.76,DEPOSIT,Starbucks,West Kimberlychester,2024-11-16 19:01:41,34716.14,0,6,0,-0.38233267586179914,0.0013469239379723667,0,1
4dd39084-5bc1-4949-b924-2c861b088408,6712,382.57,BILL_PAYMENT,Shell,Perezmouth,2024-08-25 06:40:48,39131.02,1,20,1,-0.2444456620382852,0.009776642673766236,0,0
7ee9e0b6-2412-44e8-a465-0e8e51772c94,5965,859.71,CASH_WITHDRAWAL,Shell,East Damonburgh,2024-11-30 20:16:38,12233.71,1,21,0,-0.04852710757072469,0.07027385805287195,0,0
0b44a0b5-86a4-4afe-a373-2dcfddb129a4,4785,215.33,DEPOSIT,Walmart,Millerville,2024-09-26 15:40:04,29285.56,0,22,0,-0.31311611316196963,0.007352770443863802,0,1
aa08af4a-2dc1-4fb1-8029-270a58c81117,7705,9845.91,DEPOSIT,Shell,West Phillip,2024-09-28 06:55:26,15451.59,0,11,1,3.641298340214813,0.6372101511883242,1,0
c2622c3b-aee1-4b9e-baae-1c70dc0642b7,9110,756.94,DEPOSIT,Starbucks,Thomasburgh,2024-09-15 19:15:30,18551.06,1,11,0,-0.09072551860864057,0.040803059232194815,0,0
84e0b8c7-499e-4168-b961-ccd2c9059f7a,2610,552.98,TRANSFER,McDonald's,South Janet,2024-06-22 09:08:22,18826.75,0,15,0,-0.17447357655642035,0.029372037128022627,0,0
0bd10356-143d-419e-bcbd-1a5f742e660e,5869,245.02,ONLINE_PURCHASE,Home Depot,Montesfort,2025-02-09 13:12:11,37963.58,0,15,0,-0.3009250960974983,0.006454080463433638,0,0
eafdeebd-6765-4c0a-8477-ecfac20f2ad2,7636,745.56,ATM_WITHDRAWAL,Shell,New Dana,2024-07-20 07:04:36,37981.13,1,20,0,-0.09539826277144574,0.019629747719459637,0,0
f900d0f8-4f5d-475e-ade7-b3d21adc394d,2225,237.4,TRANSFER,McDonald's,North Jennifermouth,2025-03-11 03:47:55,14555.89,1,9,0,-0.3040539458796226,0.016309548917998146,0,0
d21037df-9a00-4cde-adf9-db4361565e80,6721,5665.68,ONLINE_PURCHASE,Costco,Spencerstad,2024-06-27 06:40:25,37516.95,0,23,1,1.9248532319825753,0.15101654052368332,1,1
3d4e8592-2650-4143-b9cf-82c15ddf927e,1884,578.68,TRANSFER,Best Buy,Apriltown,2024-07-21 05:46:15,27943.32,1,20,0,-0.1639208942203842,0.020709063919391108,0,0
85eeac2f-5bd6-41d4-9685-58659e39314a,6178,505.48,BILL_PAYMENT,CVS,East Sean,2025-02-12 03:35:44,38339.24,1,18,0,-0.193977561418744,0.013184403238040193,0,0
a9d783e6-da3f-476f-8c56-1da381b7aaac,1833,40.52,TRANSFER,Shell,Millerland,2024-11-08 00:04:41,43101.45,1,6,0,-0.38489488355739704,0.0009401075833875659,0,1
eb7f444d-b924-45e9-a1b5-0380755ed455,7246,109.36,ATM_WITHDRAWAL,Walmart,Brownside,2025-02-26 10:03:06,20784.96,1,23,0,-0.35662847686429466,0.0052614967745908585,0,1
6d633efc-b528-47c9-9704-c60a9546eb3c,4462,1797.97,TRANSFER,Walmart,South Teresa,2025-05-20 01:43:18,7443.72,0,2,1,0.3367320258381978,0.2415418634768637,1,1
141728ad-5503-4494-a957-a0f1a91b5929,5079,1199.37,TRANSFER,Best Buy,Delgadoberg,2025-04-23 21:59:04,6391.48,0,5,1,0.09094075555215655,0.18765137339082652,0,1
bc78a8de-6e87-4afb-988b-e35ae413469b,7754,178.58,TRANSFER,Best Buy,Nelsonport,2025-06-04 15:11:30,11395.94,1,21,1,-0.3282060382922937,0.015670493175639746,0,0
7a2361e8-70de-4f7d-9035-94a064aa0863,7654,451.59,ONLINE_PURCHASE,Target,Lake Justinberg,2024-08-10 11:20:59,26393.13,1,11,0,-0.2161053455078098,0.017110134341777574,0,0
1c2de33c-4652-494c-a322-d9a3ba757cdc,8957,443.99,BILL_PAYMENT,Best Buy,Alitown,2025-04-11 01:54:13,9767.42,1,20,0,-0.21922598308578156,0.045456220782970326,0,0
ae33770c-c2c4-487c-8bb9-b99dae3def19,1604,555.23,DEPOSIT,Starbucks,Robbinsland,2025-02-01 15:31:23,3723.73,1,11,0,-0.17354970358925764,0.14910586965220357,0,0
3de2f288-364f-4489-a677-5cd194f4c295,2575,91.74,DEPOSIT,CVS,East Anneside,2025-05-28 17:36:42,38430.98,0,7,0,-0.3638634287226977,0.002387136627793514,0,0
904deca5-07d0-4a3e-bc5a-2baa0d69ca79,5344,199.66,ONLINE_PURCHASE,Best Buy,North Aprilmouth,2024-10-01 11:36:42,48158.45,1,7,0,-0.31955037511549833,0.0041458975527659215,0,0
5693810a-9735-47f4-aeb8-11c57b85f4fe,9392,177.71,ONLINE_PURCHASE,Best Buy,Emmaland,2025-01-19 22:47:57,31915.0,1,15,0,-0.32856326917293,0.005568228105906314,0,0
7a6dace2-3437-495a-a98e-3d833fd8aaae,8332,42.36,ONLINE_PURCHASE,Walmart,Hatfieldton,2024-08-27 17:06:51,8071.81,1,21,0,-0.38413936077536176,0.0052478935951168326,0,0
da1ad473-e771-4344-9781-1ddb6c9298df,9414,236.69,TRANSFER,McDonald's,East Mariahshire,2025-03-09 07:32:25,30913.7,0,18,0,-0.30434547912703835,0.007656475931383173,0,0
c7039abb-0e61-44c9-87be-2748daf9696a,6310,956.78,BILL_PAYMENT,Shell,New Cory,2024-10-21 21:09:09,49160.09,1,10,0,-0.008669174716287666,0.019462535564926754,0,0
fece0eec-243c-40e1-9234-26c5e7c0f66c,2308,416.99,CASH_WITHDRAWAL,Costco,Lake Veronica,2025-01-31 22:44:08,46205.38,1,6,0,-0.23031245869173397,0.009024706646715166,0,1
a78dcdec-99c4-4558-bf46-5ce34a4f66b0,1792,1450.76,BILL_PAYMENT,Amazon,Hamiltonburgh,2025-01-23 21:05:35,20804.54,0,5,1,0.19416405564772607,0.06973285638615417,0,1
604b09f5-0f86-4532-b72f-d324d7fec2b5,3975,681.2,DEPOSIT,Walmart,Robertville,2024-12-19 06:48:17,49383.32,1,7,0,-0.12182513573437521,0.01379413129777423,0,0
c6bf3f52-a62c-44ca-9a96-8f2104048d9c,8072,516.93,DEPOSIT,Best Buy,North Crystal,2024-06-30 04:38:04,15007.09,1,11,0,-0.18927607454140497,0.03444571865698146,0,0
baad1456-547b-4755-b5ba-1c58415766b0,6474,194.12,DEPOSIT,Target,Tanyamouth,2025-01-15 19:53:03,16448.68,0,12,1,-0.3218251556657567,0.011801554896806309,0,0
8883c79c-88df-4ca4-a3af-8ee1f3061ac4,3735,918.33,DEPOSIT,Starbucks,New Taraton,2024-12-30 22:07:42,2289.54,0,19,1,-0.024457137199579124,0.40109803716030296,0,0
94ac60b1-8d18-475e-b483-ea523e9c336b,2936,358.44,CASH_WITHDRAWAL,Best Buy,East Miguelbury,2025-01-07 23:18:26,24142.11,0,16,0,-0.25435368634834554,0.014847086687948981,0,0
2d62e873-7294-478b-aa16-dc1d73bf136d,4548,737.44,DEPOSIT,Shell,North William,2025-06-09 04:08:41,47311.61,0,19,0,-0.09873241765738397,0.015586871805884434,0,0
e70c927b-e4f5-4904-b21f-ad40c2bc790c,2611,19904.86,BILL_PAYMENT,Target,Elizabethland,2025-03-30 09:44:14,4636.78,0,15,1,7.771605888233146,4.292819586005806,1,0
f367a593-4602-4e3c-8b64-9b839d649533,5275,521.02,CASH_WITHDRAWAL,Amazon,Jonesburgh,2024-12-22 18:14:02,24777.36,0,19,0,-0.18759667879220698,0.021028067558448518,0,0
a35bd151-6bc6-4215-b7d7-efbaf2746aad,5649,74.62,CASH_WITHDRAWAL,McDonald's,New Brentburgh,2024-12-04 03:07:42,30862.24,1,14,0,-0.3708930754772868,0.0024178413491697296,0,0
3420aa16-8946-4407-8b97-a9a02415c17e,5494,182.44,BILL_PAYMENT,Best Buy,Rachelberg,2024-07-06 15:29:59,25736.82,0,12,0,-0.3266210828908501,0.007088676845080317,0,0
d43c2655-9539-4a36-89f4-ad19f7fa7ff3,3969,84.91,TRANSFER,McDonald's,East Victoriamouth,2024-10-04 04:31:22,11884.58,1,6,0,-0.36666789644079606,0.007144552016141925,0,1
94ebfb8a-8a13-4f6b-b355-1c317f62e438,6185,7582.28,ATM_WITHDRAWAL,Best Buy,North Marybury,2024-08-21 17:38:39,47394.42,1,19,1,2.711828755922145,0.1599825464685505,1,0
b00aa3d9-7388-481d-90c8-6ee3ce65efbe,9663,108.38,DEPOSIT,Best Buy,Antonioshire,2024-10-27 03:01:08,26307.64,1,15,0,-0.35703087486777,0.004119715793586958,0,0
d35ef15a-961a-4cf8-8ded-b99d88a6655b,8199,285.87,TRANSFER,McDonald's,West Patrickhaven,2024-08-08 15:33:49,23154.21,1,19,0,-0.2841516691158999,0.012346350836413767,0,0
07a88a1b-9a91-4770-b64d-c997125422db,6320,188.29,ONLINE_PURCHASE,McDonald's,Sueshire,2025-02-02 18:55:55,29646.63,1,22,0,-0.32421901317622714,0.00635114345205509,0,1
d03daa50-a272-4b41-84db-2fb7de97eb52,6991,12807.14,BILL_PAYMENT,Walmart,Angelatown,2025-02-08 05:03:48,3812.08,1,22,1,4.8572096053486815,3.3596199450168935,1,1
e8c88347-0b29-4d7f-856e-1c6e30bfdde4,7412,165.94,DEPOSIT,Costco,Jasonberg,2024-07-19 23:30:27,36337.32,1,13,0,-0.33339615131670997,0.004566654888142549,0,0
83817f14-e16d-4b34-987a-2b3a7cbde55a,4073,198.61,ATM_WITHDRAWAL,Shell,East Stevenchester,2025-02-22 19:49:07,36500.4,1,23,0,-0.31998151583350753,0.0054413102322166335,0,1
1d70eb1f-e01e-4d51-8bc7-ed5a84ff51aa,6322,587.2,DEPOSIT,Home Depot,North Sherrifort,2025-01-24 09:12:10,26873.08,1,12,0,-0.1604224952513947,0.021850863391914884,0,0
a2f35425-8597-4b3e-9cb8-4192c4aed805,3036,6550.71,TRANSFER,McDonald's,East Nicholasmouth,2024-11-12 18:32:43,33719.68,1,18,1,2.2882555840394665,0.19426963719703152,1,0
143f9862-4fc6-496a-a929-b4bee1307a7a,3169,966.74,DEPOSIT,Best Buy,Ortizport,2024-07-08 14:00:19,2135.13,0,4,1,-0.004579497048314096,0.4527780509851859,0,1
929fedb5-4793-4eae-bcea-54e4cad35afa,8349,98.46,BILL_PAYMENT,Costco,Smithbury,2025-02-09 17:40:06,21984.55,0,6,0,-0.3611041281274384,0.0044785997439110645,0,1
071a7f5e-a760-4b96-8f79-b74071794c28,5565,475.24,BILL_PAYMENT,Target,North Melissa,2025-06-13 18:41:58,9557.02,0,7,0,-0.20639441409741072,0.04972679768379683,0,0
56603ee5-b9b9-4e00-ac5d-4c9d4555267e,3332,499.94,ATM_WITHDRAWAL,Home Depot,Lake Kimberlyport,2025-02-02 05:24:53,14607.44,1,19,1,-0.1962523419690024,0.03422502505572503,0,0
2b6df117-a3b7-4249-9f58-63c33c8f449c,8492,660.16,ATM_WITHDRAWAL,Costco,North Brett,2024-12-26 18:19:47,45663.34,0,15,0,-0.13046437450286558,0.014457111547249938,0,0
23293e86-d52b-4156-99ff-4626ce1db1af,1024,157.68,BILL_PAYMENT,Home Depot,South Angelaburgh,2025-01-11 00:04:33,21386.29,0,8,0,-0.3367877916317161,0.0073729478090870364,0,0
d0c7b37d-75bc-4866-abe9-b060b624e6e3,7318,781.03,ATM_WITHDRAWAL,Home Depot,New Marybury,2025-06-07 01:26:38,21431.49,1,8,0,-0.08083391870688529,0.03644310311602226,0,0
49477531-509b-4c84-b682-35267c9c1df0,2786,672.34,TRANSFER,Walmart,Wagnerside,2025-01-09 04:55:14,36271.67,1,12,1,-0.12546314217395813,0.01853622951465979,0,0
748f72b0-e86c-4660-bfd7-3451e51448ea,7814,547.05,CASH_WITHDRAWAL,McDonald's,West Sandrachester,2024-09-04 18:29:59,31896.82,1,8,0,-0.1769084950876536,0.017150612506199675,0,0
a0a04280-1e85-439c-8157-2ac672bb619c,8074,807.5,CASH_WITHDRAWAL,Walmart,Amandaberg,2025-06-02 13:33:35,3839.42,1,6,0,-0.06996506651097564,0.21031822514859014,0,1
69dfe4ed-dec0-4fbd-9901-78cc906fd200,4276,856.85,DEPOSIT,Home Depot,Mooretown,2025-05-01 15:51:11,42325.96,1,5,1,-0.04970145276454039,0.020244077157375757,0,1
2c6203d2-2676-4f3c-8cbc-a2c45c01f78b,8534,564.59,CASH_WITHDRAWAL,CVS,Port Catherineberg,2024-08-18 09:36:47,8786.84,1,6,0,-0.1697063920458608,0.06425404354694066,0,1
2d210e03-14b1-43a9-97fb-e37d45343f27,9083,750.77,ATM_WITHDRAWAL,Starbucks,New Lisa,2024-08-16 15:52:31,18527.8,1,23,0,-0.09325898358970454,0.04052127073910556,0,1
53b6bd6c-fec3-43f8-a580-c12eb5ee2b9a,6862,142.43,TRANSFER,McDonald's,Lake Elijahview,2025-01-01 01:33:09,49222.17,1,18,0,-0.34304959729804113,0.002893614808124063,0,0
8a10c90c-cfe5-4fd4-940e-4eca4bc9ddf7,2300,129.56,DEPOSIT,CVS,South Laura,2024-11-23 03:10:56,24435.87,1,17,1,-0.3483341506702118,0.005302041629784412,0,0
